21:14:52.139 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
22:05:06.337 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
22:05:06.337 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
22:05:06.337 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
22:05:06.443 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
22:05:06.443 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl]
22:05:06.443 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
22:05:06.443 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
22:05:06.443 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Start analyzing changes
22:05:06.443 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze>
22:05:06.443 |V| SolutionAnalysisManager       | DaemonThread:47    | FlushProjectModelChanges: New=1, Modified=0, Removed=0
22:05:06.444 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyFiles> count=0
22:05:06.444 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyModules> count=0
22:05:06.444 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessFileImages> 0
22:05:06.444 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessModules> 0
22:05:06.444 |V| FileImages                    | DaemonThread:47    | <FileImages.ClearTouched>
22:05:06.447 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
22:05:06.447 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> QuickFiles=1 SlowFiles=0
22:05:06.447 |V| SolutionAnalysisServiceImpl   | DaemonThread:47    | Starting invisible analysis of file Country.cs.meta
22:05:06.447 |V| SolutionAnalysisServiceImpl   | DaemonThread:47    | --Skipped-- analysis of file: FromFile:E:\Shattered-kingdom\Shattered-Kingdom\Assets\Country.cs.meta, module=UnityExternalFilesPsiModule
22:05:06.448 |V| SolutionAnalysisConfiguration | DaemonThread:47    | Completed = True
22:05:06.448 |V| SolutionAnalysisManager       | DaemonThread:47    | <Measured> "SWEA.FullCycle"  time=4ms
22:05:06.448 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Analyzing files completed
22:05:08.819 |V| FileSystemTrackerImpl         | :35                | Ignore FileRemoved for 'E:\Shattered-kingdom\Shattered-Kingdom\Library\Bee\TundraBuildState.state.map' because file or folder exists
22:05:15.029 |V| FileSystemTrackerImpl         | :10                | Ignore FileRemoved for 'E:\Shattered-kingdom\Shattered-Kingdom\Library\Bee\tundra.digestcache' because file or folder exists
22:05:15.433 |V| Client                        | ClientSocket-UnityClient-Receiver:72 | ClientSocket-UnityClient Connection was gracefully shutdown
22:05:15.433 |V| Client                        | ClientSocket-UnityClient-Receiver:72 | ClientSocket-UnityClient: Total traffic: sent 1369, received 1270
22:05:15.433 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:72 | PAUSE ('Disconnected') :: state=AsyncProcessing
22:05:15.434 |V| Client                        | ClientSocket-UnityClient-Receiver:72 | ClientSocket-UnityClient: connecting to 127.0.0.1:51800.
22:05:15.434 |V| Client                        | ClientSocket-UnityClient-Receiver:72 | ClientSocket-UnityClient : connected
22:05:15.434 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:72 | RESUME :: state=AsyncProcessing
22:05:15.434 |V| Client                        | :1                 | ClientSocket-UnityClient: start termination of lifetime
22:05:15.436 |V| Client                        | :1                 | ClientSocket-UnityClient: send buffer stopped, success: True
22:05:15.436 |V| Client                        | :1                 | ClientSocket-UnityClient: closing socket because of lifetime
22:05:15.436 |V| Client                        | :1                 | ClientSocket-UnityClient: waiting for receiver thread
22:05:15.437 |V| Client                        | ClientSocket-UnityClient-Receiver:72 | Exception in SocketWire.Receive: SocketException ClientSocket-UnityClient Операция блокирования прервана вызовом WSACancelBlockingCall
22:05:15.437 |V| Client                        | ClientSocket-UnityClient-Receiver:72 | ClientSocket-UnityClient: Total traffic: sent 1537, received 1270
22:05:15.437 |V| Client                        | ClientSocket-UnityClient-Receiver:72 | ClientSocket-UnityClient: terminated.
22:05:15.437 |V| Client                        | :1                 | ClientSocket-UnityClient: termination finished
22:05:19.041 |I| UnityProtocolControllerFixed  | :1                 | RiderFlow protocol port 63984
22:05:19.041 |V| ClientSocket-UnityClient-Sender| :1                 | PAUSE ('Disconnected') :: state=Initialized
22:05:19.042 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient : started
22:05:19.042 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient: connecting to 127.0.0.1:63984.
22:05:19.042 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient : connected
22:05:19.042 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:78 | RESUME :: state=AsyncProcessing
22:05:19.042 |I| UnityProtocolControllerFixed  | :1                 | WireConnected.
22:12:15.260 |V| FileSystemTrackerImpl         | :35                | Ignore FileRemoved for 'E:\Shattered-kingdom\Shattered-Kingdom\obj\Debug\JetBrains.Frontend.2020.2.csproj.AssemblyReference.cache' because file or folder exists
22:12:15.983 |V| FileSystemTrackerImpl         | :74                | Ignore FileRemoved for 'E:\Shattered-kingdom\Shattered-Kingdom\obj\Debug\JetBrains.Frontend.2019.4.csproj.AssemblyReference.cache' because file or folder exists
22:19:10.225 |V| SettingsLogging               | JetPool(S) #1:12   | [SettingsStorage(“Solution “Shattered-Kingdom” personal”)/Core] Loading storage entries for SecondTime.
22:19:10.287 |V| SettingsLogging               | JetPool(S) #1:12   | Load completed, 1 keys changed (e.g. /Default/CodeInspection/ExcludedFiles/FilesAndFoldersToSkip2/=7020124F_002D9FFC_002D4AC3_002D8F3D_002DAAB8E0240759_002Ff_003ACountry_002Ecs_002Fl_003AAssets_003FCountry_002Ecs/@EntryIndexedValue).
22:19:10.390 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: now dispatching 1 unique requests.
22:19:10.390 |V| SolutionAnalysisConfiguration | JetPool(S) #1:12   | Completed = False
22:19:10.390 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
22:19:10.390 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
22:19:10.390 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
22:19:10.390 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
22:19:10.390 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
22:19:10.390 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
22:19:10.390 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
22:19:10.390 |V| AsyncCommitServiceImpl        | JetPool(S) #1:12   | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
22:19:10.392 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: done dispatching 1 unique requests in 2 ms.
22:19:10.392 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: now dispatching 1 unique requests.
22:19:10.393 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: done dispatching 1 unique requests in 0 ms.
22:19:10.393 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: now dispatching 0 unique requests.
22:19:10.393 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
22:19:10.498 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: now dispatching 0 unique requests.
22:19:10.498 |V| SettingsLogging               | JetPool(S) #1:12   | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
22:19:10.505 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
22:19:10.505 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl]
22:19:10.505 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
22:19:10.505 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
22:19:10.505 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Start analyzing changes
22:19:10.505 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze>
22:19:10.505 |V| SolutionAnalysisManager       | DaemonThread:47    | FlushProjectModelChanges: New=0, Modified=0, Removed=0
22:19:10.513 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyFiles> count=0
22:19:10.513 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyModules> count=0
22:19:10.513 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessFileImages> 0
22:19:10.513 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessModules> 0
22:19:10.513 |V| FileImages                    | DaemonThread:47    | <FileImages.ClearTouched>
22:19:10.514 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> TotalFilesToReanalyze=0
22:19:10.514 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=0
22:19:10.514 |V| SolutionAnalysisConfiguration | DaemonThread:47    | Completed = True
22:19:10.514 |V| SolutionAnalysisManager       | DaemonThread:47    | <Measured> "SWEA.FullCycle"  time=9ms
22:19:10.514 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Analyzing files completed
22:19:11.460 |V| SettingsLogging               | JetPool(S) #1:12   | [SettingsStorage(“This computer”)/Core] Save completed OK.
22:19:16.316 |V| FileSystemTrackerImpl         | :76                | Ignore FileRemoved for 'E:\Shattered-kingdom\Shattered-Kingdom\obj\Debug\Assembly-CSharp.csproj.AssemblyReference.cache' because file or folder exists
22:19:17.753 |V| FileSystemTrackerImpl         | :10                | Ignore FileRemoved for 'E:\Shattered-kingdom\Shattered-Kingdom\obj\Debug\JetBrains.Frontend.2021.2.csproj.AssemblyReference.cache' because file or folder exists
22:19:20.830 |V| FileSystemTrackerImpl         | :77                | Ignore FileRemoved for 'E:\Shattered-kingdom\Shattered-Kingdom\obj\Debug\JetBrains.Frontend.2020.2.csproj.AssemblyReference.cache' because file or folder exists
22:40:22.856 |V| FileSystemTrackerImpl         | :67                | Ignore FileRemoved for 'E:\Shattered-kingdom\Shattered-Kingdom\Library\Bee\TundraBuildState.state.map' because file or folder exists
22:40:23.372 |V| FileSystemTrackerImpl         | :63                | Ignore FileRemoved for 'E:\Shattered-kingdom\Shattered-Kingdom\Library\Bee\tundra.digestcache' because file or folder exists
23:30:17.568 |V|                               | :1                 | ProjectFileImpl.ApplyFileSystemChange: file:<Assembly-CSharp>\Assets\Island.cs, delta:OldPath:E:\Shattered-kingdom\Shattered-Kingdom\Assets\Island.cs NewPath:E:\Shattered-kingdom\Shattered-Kingdom\Assets\Island.cs ChangeType:CHANGED
23:30:17.577 |V| SolutionAnalysisConfiguration | :1                 | Completed = False
23:30:17.577 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:17.577 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:17.577 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 1
23:30:17.577 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Modified SourceFile <Assembly-CSharp>\Assets\Island.cs of type PsiProjectFile ShouldBuildCaches True
23:30:17.583 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:17.583 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:17.583 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:17.583 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:17.692 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:30:17.692 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl]
23:30:18.166 |V| AsyncCommitServiceImpl        | CacheJobService:46 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.166 |V| AsyncCommitServiceImpl        | CacheJobService:46 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.166 |V| AsyncCommitServiceImpl        | CacheJobService:46 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_3dfc092a-515b-4fc9-81c1-89bf7d9e7c62::Commit, no delay
23:30:18.166 |V| AsyncCommitServiceImpl        | CacheJobService:46 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_40be1e7e-a0c6-4673-9b58-7ca4474fcf12::Commit, no delay
23:30:18.166 |V| AsyncCommitServiceImpl        | CacheJobService:46 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_d0ffe820-7605-4ca7-9e04-eeb761ddd17c::Commit, no delay
23:30:18.166 |V| AsyncCommitServiceImpl        | CacheJobService:46 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_bc7fb43f-0c6a-4a54-8ab8-c4da54798d9f::Commit, no delay
23:30:18.173 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.173 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.173 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.173 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.174 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.174 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.174 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.174 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.175 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.175 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.175 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.175 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.268 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:30:18.268 |V| AsyncCommitServiceImpl        | :1                 | Commit for (5pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_3dfc092a-515b-4fc9-81c1-89bf7d9e7c62::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_40be1e7e-a0c6-4673-9b58-7ca4474fcf12::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_d0ffe820-7605-4ca7-9e04-eeb761ddd17c::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_bc7fb43f-0c6a-4a54-8ab8-c4da54798d9f::Commit]
23:30:18.268 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:30:18.268 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.268 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_3dfc092a-515b-4fc9-81c1-89bf7d9e7c62::Commit
23:30:18.268 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_40be1e7e-a0c6-4673-9b58-7ca4474fcf12::Commit
23:30:18.268 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_d0ffe820-7605-4ca7-9e04-eeb761ddd17c::Commit
23:30:18.268 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_bc7fb43f-0c6a-4a54-8ab8-c4da54798d9f::Commit
23:30:18.268 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Start analyzing changes
23:30:18.268 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze>
23:30:18.268 |V| SolutionAnalysisManager       | DaemonThread:47    | FlushProjectModelChanges: New=0, Modified=1, Removed=0
23:30:18.268 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyFiles> count=0
23:30:18.268 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyModules> count=0
23:30:18.268 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessFileImages> 1
23:30:18.290 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessModules> 0
23:30:18.304 |V| SolutionAnalysisManager       | DaemonThread:47    | <ApplyChanges> count=5
23:30:18.307 |V| FileImages                    | DaemonThread:47    | <FileImages.ClearTouched>
23:30:18.309 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
23:30:18.309 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=1
23:30:18.309 |V| SolutionAnalysisServiceImpl   | DaemonThread:47    | Starting invisible analysis of file Island.cs
23:30:18.313 |V| ComponentStorage              | DaemonThread:47    | DaemonStages created
23:30:18.314 |V| CatalogComponentSource        | DaemonThread:47    | Created a CatalogComponentSource for container “Container: DaemonStages”. To trace eligible components set, enable TRACE level for this log category (JetBrains.Application.Extensibility.CatalogComponentSource).
23:30:18.316 |V| ComponentContainersStatistics | DaemonThread:47    | <Finish> "ComponentContainer.DaemonStages" time=0ms
23:30:18.316 |V| ComponentStorage              | DaemonThread:47    | <Measured> "Compose: DaemonStages"  time=1ms
23:30:18.467 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.467 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.467 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.467 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.467 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.467 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.467 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.467 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.489 |V| DaemonProcessBase             | DaemonThread:47    | [Daemon] Daemon process 60808617 started on file 78e4f710-c99d-b766-6cec-02e0203e0010(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/f:Island.cs, kind = SOLUTION_ANALYSIS
23:30:18.489 |V| DaemonProcessBase             | DaemonThread:47    | [Daemon] Daemon process 60808617 interrupted
23:30:18.489 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Solution analysis interrupted
23:30:18.489 |V| SolutionAnalysisServiceImpl   | DaemonThread:47    | Invisible analysis @interrupted: 78e4f710-c99d-b766-6cec-02e0203e0010(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/f:Island.cs
23:30:18.489 |V| AsyncCommitServiceImpl        | DaemonThread:47    | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.489 |V| AsyncCommitServiceImpl        | DaemonThread:47    | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:30:18.596 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:30:18.596 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl]
23:30:18.596 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:30:18.596 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:30:18.596 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Start analyzing changes
23:30:18.596 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze>
23:30:18.596 |V| SolutionAnalysisManager       | DaemonThread:47    | FlushProjectModelChanges: New=0, Modified=0, Removed=0
23:30:18.596 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyFiles> count=0
23:30:18.596 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessDirtyModules> count=0
23:30:18.596 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessFileImages> 0
23:30:18.596 |V| FileImages                    | DaemonThread:47    | <FileImages.ProcessModules> 0
23:30:18.596 |V| FileImages                    | DaemonThread:47    | <FileImages.ClearTouched>
23:30:18.596 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
23:30:18.596 |V| SolutionAnalysisManager       | DaemonThread:47    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=1
23:30:18.596 |V| SolutionAnalysisServiceImpl   | DaemonThread:47    | Starting invisible analysis of file Island.cs
23:30:18.597 |V| DaemonProcessBase             | DaemonThread:47    | [Daemon] Daemon process 59891796 started on file 78e4f710-c99d-b766-6cec-02e0203e0010(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/f:Island.cs, kind = SOLUTION_ANALYSIS
23:30:18.605 |V| ThreadManagementUnit          | JetPool Manager:7  | Long Tasks: all threads are blocked for 8099563. Spawning new thread
23:30:18.605 |V| ThreadManagementUnit          | JetPool Manager:7  | Long Tasks: starting executor JetPool(L) Temp#6
23:30:18.610 |V| JetScheduler                  | JetPool(L) Temp#6:65 | Thread 'JetPool(L) Temp#6' started execution in unit 'Long Tasks'. #allExecutors=6, #freeExecutors=0
23:30:20.790 |V| DaemonProcessBase             | DaemonThread:47    | [Daemon] Daemon process 59891796 finished on file 78e4f710-c99d-b766-6cec-02e0203e0010(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/f:Island.cs 
23:30:20.790 |V| SolutionAnalysisServiceImpl   | DaemonThread:47    | Finished analysis of file: 78e4f710-c99d-b766-6cec-02e0203e0010(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/f:Island.cs
23:30:20.790 |V| SolutionAnalysisConfiguration | DaemonThread:47    | Completed = True
23:30:20.790 |V| SolutionAnalysisManager       | DaemonThread:47    | <Measured> "SWEA.FullCycle"  time=2521ms
23:30:20.790 |V| SolutionAnalysisIndicatorDefault| DaemonThread:47    | SWEA: Analyzing files completed
23:30:23.662 |V| ThreadManagementUnit          | JetPool Manager:7  | Long Tasks: terminating executor JetPool(L) Temp#6
23:30:23.662 |V| JetScheduler                  | JetPool(L) Temp#6:65 | Thread 'JetPool(L) Temp#6' finished execution in unit 'Long Tasks'. #AllExecutors=5, #FreeExecutors=5
23:35:58.127 |V|                               | :1                 | ProjectFileImpl.ApplyFileSystemChange: file:<Assembly-CSharp>\Assets\Island.cs, delta:OldPath:E:\Shattered-kingdom\Shattered-Kingdom\Assets\Island.cs NewPath:E:\Shattered-kingdom\Shattered-Kingdom\Assets\Island.cs ChangeType:CHANGED
23:35:58.133 |V| SolutionAnalysisConfiguration | :1                 | Completed = False
23:35:58.133 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.133 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.134 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 1
23:35:58.134 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Modified SourceFile <Assembly-CSharp>\Assets\Island.cs of type PsiProjectFile ShouldBuildCaches True
23:35:58.135 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.135 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.135 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.135 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.145 |V| RiderDocumentManagerDocumentFactory| :1                 | ApplyEXTERNALDocumentChange timestamp: 2. Handler: RiderFileSystemDocumentHandler. Moniker: E:\Shattered-kingdom\Shattered-Kingdom\Assets\Island.cs
23:35:58.171 |V| AsyncCommitServiceImpl        | CacheJobService:46 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:35:58.171 |V| AsyncCommitServiceImpl        | CacheJobService:46 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:35:58.171 |V| AsyncCommitServiceImpl        | CacheJobService:46 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_30190111-8348-4547-bc72-f835d31e7493::Commit, no delay
23:35:58.171 |V| AsyncCommitServiceImpl        | CacheJobService:46 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_29e7d342-6dfb-4034-a514-c99a6f888e89::Commit, no delay
