23:35:04.189 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Plugin\Migrations\Migration_1_2_4_to_1_3_0.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Plugin\Migrations\Migration_1_3_0_to_1_4_0.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Plugin\Migrations\Migration_1_5_1_to_1_5_2.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Plugin\Migrations\Migration_1_6_to_1_7.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Plugin\Migrations\Migration_Asset_to_Package.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Plugin\Migrations.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Plugin.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\ControlInputWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\ControlOutputWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\InvalidInputWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\InvalidOutputWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\IUnitPortWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\UnitInputPortWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\UnitOutputPortWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\UnitPortDefinitionInspector.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\UnitPortWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\ValueInputDefinitionInspector.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\ValueInputWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\ValueOutputWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports\ValuePortDefinitionInspector.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Ports.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Properties\AssemblyInfo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Properties.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\RuntimeGraphBase.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Units\IUnitWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Units\UnitEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Units\UnitInspector.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Units\UnitWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Units.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\Unity.VisualScripting.Flow.Editor.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow\XFlowGraph.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Flow.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Shared\EditorAssetResources\SplitButtonArrow.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Shared\EditorAssetResources.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Shared\EmptyGraphWindow.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Shared\Unity.VisualScripting.Shared.Editor.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.Shared.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Analytics\StateMacroSavedEvent.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Analytics.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Description\StateGraphDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Description\StateMachineDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Description\StateMacroDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Description.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Flow\FlowGraphContextStateExtension.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Flow\StateUnitDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Flow\StateUnitEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Flow\StateUnitWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Flow\UnitBaseStateExtensions.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Flow.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Graph\StateCanvas.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Graph\StateGraphContext.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Graph.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\BoltState.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\BoltStateConfiguration.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\BoltStateManifest.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\BoltStateResources.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_0_0.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_0_1.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_0_2.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_1_1.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_1_2.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_1_3.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_2_2.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_2_3.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_2_4.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_3_0.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_4_0.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs\Changelog_1_4_1.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Changelogs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Migrations\Migration_1_5_1_to_1_5_2.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Migrations\Migration_1_6_to_1_7.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Migrations\Migration_Asset_to_Package.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin\Migrations.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Plugin.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Properties\AssemblyInfo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Properties.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\StateGraphEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\StateRevealCondition.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\AnyStateDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\AnyStateWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\FlowStateDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\FlowStateEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\FlowStateWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\IStateWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\NesterStateAnalyser.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\NesterStateDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\NesterStateEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\NesterStateWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\StateAnalyser.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\StateAnalysis.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\StateDescription.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\StateDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\StateEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\StateTransitionAnalysis.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\StateWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\SuperStateDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\SuperStateEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States\SuperStateWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\States.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\FlowStateTransitionAnalyser.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\FlowStateTransitionDescriptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\FlowStateTransitionEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\FlowStateTransitionWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.393 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.visualscripting@1.7.8\Editor\VisualScripting.State\Transitions\IStateTransitionWidget.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
